gisco_id,lau_name,longitude,latitude
CH_CH0001,Aeugst am Albis,8.487879739923175,47.26956964027635
CH_CH0002,Affoltern am Albis,8.449864530730757,47.27969404806588
CH_CH0003,Bonstetten,8.471666508962267,47.32308790679358
CH_CH0004,Hausen am Albis,8.532043129995852,47.24375432161528
CH_CH0005,Hedingen,8.44600714952952,47.2961237115758
CH_CH0006,Kappel am Albis,8.524716890470833,47.229604365607216
CH_CH0007,Knonau,8.462422280392957,47.22375176184044
CH_CH0008,Maschwanden,8.426308449604925,47.235647225805394
CH_CH0009,Mettmenstetten,8.456253264011877,47.256324220647905
CH_CH0010,Obfelden,8.434794057075694,47.267713791689275
CH_CH0011,Ottenbach,8.409186738355732,47.279526564635866
CH_CH0012,Rifferswil,8.489067211977746,47.24477804343493
CH_CH0013,Stallikon,8.493118342750206,47.328615793054325
CH_CH0014,Wettswil am Albis,8.474028907167943,47.331700586896574
CH_CH0021,Adlikon,8.684571300405997,47.588730169761845
CH_CH0022,Benken (ZH),8.651064973616412,47.652823099606444
CH_CH0023,Berg am Irchel,8.60096986348292,47.56844671938914
CH_CH0024,Buch am Irchel,8.623475297402651,47.5405081517886
CH_CH0025,Dachsen,8.613170366619071,47.66719032710814
CH_CH0026,Dorf,8.654615700728685,47.57318877343461
CH_CH0027,Feuerthalen,8.643415111284085,47.693549267324414
CH_CH0028,Flaach,8.598370517616797,47.573667876287686
CH_CH0029,Flurlingen,8.62715452382387,47.68432537669043
CH_CH0030,Andelfingen,8.681220157072003,47.59544634017817
CH_CH0031,Henggart,8.67974576195004,47.56316814555918
CH_CH0032,Humlikon,8.672136340267627,47.567296585457676
CH_CH0033,Kleinandelfingen,8.683121534996214,47.6008142580044
CH_CH0034,Laufen-Uhwiesen,8.622076134102931,47.67575167595512
CH_CH0035,Marthalen,8.650117615007758,47.62724301136827
CH_CH0036,Oberstammheim,8.797331058280898,47.63477388567563
CH_CH0037,Ossingen,8.729429002214555,47.61062638586442
CH_CH0038,Rheinau,8.601659829400273,47.64032565975113
CH_CH0039,Thalheim an der Thur,8.743497874867739,47.58121471982007
CH_CH0040,Trüllikon,8.683060418940135,47.63485611239779
CH_CH0041,Truttikon,8.730259368569909,47.62686571981814
CH_CH0042,Unterstammheim,8.792938917851098,47.637918366719155
CH_CH0043,Volken,8.617185469548211,47.571202193155415
CH_CH0044,Waltalingen,8.77158814885799,47.61709952456464
CH_CH0051,Bachenbülach,8.548134562910365,47.5067070345408
CH_CH0052,Bassersdorf,8.628529698817184,47.44006611379228
CH_CH0053,Bülach,8.541375831608184,47.51711844243902
CH_CH0054,Dietlikon,8.61785899301929,47.42290528466741
CH_CH0055,Eglisau,8.52084602443899,47.57453604087435
CH_CH0056,Embrach,8.591534080349993,47.510479725048455
CH_CH0057,Freienstein-Teufen,8.586912704595028,47.535273293563506
CH_CH0058,Glattfelden,8.508025496880334,47.56146188432134
CH_CH0059,Hochfelden,8.51950833996683,47.521883503771576
CH_CH0060,Höri,8.503446072611752,47.503454798623885
CH_CH0061,Hüntwangen,8.511029214658597,47.583752824528034
CH_CH0062,Kloten,8.584883297514242,47.45007005215444
CH_CH0063,Lufingen,8.593893930562897,47.487551939369645
CH_CH0064,Nürensdorf,8.648343003365097,47.44822084587551
CH_CH0065,Oberembrach,8.607212254324851,47.49478410836477
CH_CH0066,Opfikon,8.560905187527474,47.42880821082666
CH_CH0067,Rafz,8.540495679275109,47.61186693172135
CH_CH0068,Rorbas,8.583641210919295,47.52497419597857
CH_CH0069,Wallisellen,8.5889965628353,47.413312742951
CH_CH0070,Wasterkingen,8.472621984672672,47.58778902242635
CH_CH0071,Wil (ZH),8.51206111245162,47.607042612200154
CH_CH0072,Winkel,8.55426538857467,47.488924612040186
CH_CH0081,Bachs,8.461042570247342,47.51527842425527
CH_CH0082,Boppelsen,8.402490891462408,47.46934601634768
CH_CH0083,Buchs (ZH),8.443216638687142,47.45693959339097
CH_CH0084,Dällikon,8.44409610543088,47.44355937004076
CH_CH0085,Dänikon,8.400873253589834,47.44498764866104
CH_CH0086,Dielsdorf,8.454880755906332,47.480682684548434
CH_CH0087,Hüttikon,8.389104364427066,47.44178117490196
CH_CH0088,Neerach,8.473256689120289,47.51108384968626
CH_CH0089,Niederglatt,8.497579206508371,47.48467326119798
CH_CH0090,Niederhasli,8.495883719257481,47.478000570692984
CH_CH0091,Niederweningen,8.374800718344757,47.50730770129501
CH_CH0092,Oberglatt,8.505960626563263,47.47805834876607
CH_CH0093,Oberweningen,8.4094293653836,47.49989960519312
CH_CH0094,Otelfingen,8.39323139284372,47.4612355168918
CH_CH0095,Regensberg,8.440521944257748,47.483230178007666
CH_CH0096,Regensdorf,8.467510539104508,47.43510968273435
CH_CH0097,Rümlang,8.54948893355023,47.43196084841713
CH_CH0098,Schleinikon,8.40002987733552,47.50199496333783
CH_CH0099,Schöfflisdorf,8.41497382514182,47.498199329241636
CH_CH0100,Stadel,8.467737750270727,47.5241954430908
CH_CH0101,Steinmaur,8.455606474880813,47.49145621664646
CH_CH0102,Weiach,8.433166225172755,47.56148830337471
CH_CH0111,Bäretswil,8.845136362026938,47.33815408744216
CH_CH0112,Bubikon,8.807015978567405,47.26364854508857
CH_CH0113,Dürnten,8.85428085264836,47.26510092134292
CH_CH0114,Fischenthal,8.921734054481815,47.33149886871008
CH_CH0115,Gossau (ZH),8.76234758686796,47.307715486369034
CH_CH0116,Grüningen,8.758616813836396,47.279447473737335
CH_CH0117,Hinwil,8.845567861642518,47.297975774433176
