gisco_id,lau_name,longitude,latitude
SE_0114,Upplands Väsby,17.916645478394145,59.51464364284208
SE_0115,Vallentuna,18.07719935434355,59.53109904900912
SE_0117,Österåker,18.310379221629837,59.4808785790657
SE_0120,Värmdö,18.429259211179488,59.319800499074944
SE_0123,Järfälla,17.8278175913164,59.414832063585145
SE_0125,Ekerö,17.8649807617908,59.30474450902273
SE_0126,Huddinge,17.976707077437304,59.24948104591016
SE_0127,Botkyrka,17.842489199549807,59.231361279824974
SE_0128,Salem,17.755920515341256,59.20128595688278
SE_0136,Haninge,18.14863427960574,59.160444473420554
SE_0138,Tyresö,18.22767979027926,59.23586420140591
SE_0139,Upplands-Bro,17.701437719358253,59.50161074311954
SE_0140,Nykvarn,17.429722102508507,59.17653797630485
SE_0160,Täby,18.071940400056537,59.45584629522564
SE_0162,Danderyd,18.038237071557592,59.408638793794744
SE_0163,Sollentuna,17.942770710576983,59.4252457954387
SE_0180,Stockholm,18.02733232643807,59.32494432336655
SE_0181,Södertälje,17.609749090859218,59.1890258710204
SE_0182,Nacka,18.161998798792318,59.29885242637855
SE_0183,Sundbyberg,17.960080882403233,59.37062179718363
SE_0184,Solna,18.00818356946542,59.35639868883644
SE_0186,Lidingö,18.157634362901938,59.35814152495034
SE_0187,Vaxholm,18.323895065258824,59.414284732460345
SE_0188,Norrtälje,18.644686635317164,59.78250878881056
SE_0191,Sigtuna,17.828880817382174,59.62071453933232
SE_0192,Nynäshamn,17.930457337666528,58.92250198038859
SE_0305,Håbo,17.518770943714582,59.57383773905085
SE_0319,Älvkarleby,17.42205677132155,60.614888786623055
SE_0330,Knivsta,17.779807318672802,59.73687937158206
SE_0331,Heby,16.994964291493385,60.0349238111935
SE_0360,Tierp,17.52086569845791,60.34206033007823
SE_0380,Uppsala,17.638345437018813,59.859775896619624
SE_0381,Enköping,17.08250913528987,59.640989996626814
SE_0382,Östhammar,18.224131355053654,60.210492687820874
SE_0428,Vingåker,15.8787484854121,59.039111268752634
SE_0461,Gnesta,17.29249262715272,59.047644153014
SE_0480,Nyköping,17.00910575028925,58.75705168178348
SE_0481,Oxelösund,17.09159772691917,58.67656530143372
SE_0482,Flen,16.607807967746144,59.06997653323136
SE_0483,Katrineholm,16.21363016215847,58.99380946650433
SE_0484,Eskilstuna,16.507260297961942,59.37106812526887
SE_0486,Strängnäs,17.05039097660693,59.355343323443975
SE_0488,Trosa,17.529834458628343,58.91480304575578
SE_0509,Ödeshög,14.65716793723079,58.23352679113855
SE_0512,Ydre,15.211776940465361,57.85889177327263
SE_0513,Kinda,15.652507021193808,58.02259025601866
SE_0560,Boxholm,15.052193928149515,58.19882205402373
SE_0561,Åtvidaberg,15.992788511042466,58.208742297743676
SE_0562,Finspång,15.780737023807706,58.71052136772496
SE_0563,Valdemarsvik,16.569040017148694,58.2267496739376
SE_0580,Linköping,15.61442061701932,58.40605106586281
SE_0581,Norrköping,16.182619324738656,58.58801444962254
SE_0582,Söderköping,16.31665768492283,58.47548672291549
SE_0583,Motala,15.046233456938483,58.54326505846657
SE_0584,Vadstena,14.89817650926497,58.44617439056001
SE_0586,Mjölby,15.136713270625359,58.33330255557703
SE_0604,Aneby,14.81471523608558,57.84169769424286
SE_0617,Gnosjö,13.766153814272377,57.34574893275451
SE_0642,Mullsjö,13.876577087083357,57.92251554593664
SE_0643,Habo,14.073409461270026,57.91100026964867
SE_0662,Gislaved,13.532745348966653,57.26978142844462
SE_0665,Vaggeryd,14.123000101720864,57.469815208625185
SE_0680,Jönköping,14.1905153375981,57.77901791375237
SE_0682,Nässjö,14.691104738655104,57.650753193933866
SE_0683,Värnamo,14.043859161334973,57.17626879025776
SE_0684,Sävsjö,14.640815289265031,57.38535969893412
SE_0685,Vetlanda,15.074635257750234,57.42245771364833
SE_0686,Eksjö,15.002761146748446,57.663028974453965
SE_0687,Tranås,14.974224863690715,58.03498012442174
SE_0760,Uppvidinge,15.352670033056928,57.10519810728892
SE_0761,Lessebo,15.220744081832763,56.76983561601423
SE_0763,Tingsryd,14.92580177316251,56.532171540244164
SE_0764,Alvesta,14.547309200897576,56.899680094047014
SE_0765,Älmhult,14.139254861120607,56.55749826329269
SE_0767,Markaryd,13.63584110665596,56.488706843417226
SE_0780,Växjö,14.807383687634545,56.888265475721276
SE_0781,Ljungby,13.938959893911557,56.836156259609105
SE_0821,Högsby,16.018173352442556,57.167296981644725
SE_0834,Torsås,16.027774418366157,56.41387471830917
SE_0840,Mörbylånga,16.470907401772784,56.62678299413138
SE_0860,Hultsfred,15.801780138516621,57.45577296216722
SE_0861,Mönsterås,16.41986359399445,57.02260285064872
SE_0862,Emmaboda,15.544302617625315,56.626845951465135
SE_0880,Kalmar,16.334200532647703,56.68111761022263
SE_0881,Nybro,15.91077372565277,56.74530799622856
SE_0882,Oskarshamn,16.447575132924943,57.26315570094226
SE_0883,Västervik,16.61476101370094,57.764204809099304
SE_0884,Vimmerby,15.857018509502364,57.671589585334786
SE_0885,Borgholm,16.67236564066482,56.88093355705729
SE_0980,Gotland,18.311424393650626,57.61804619050561
SE_1060,Olofström,14.535013563514202,56.27896048149663
SE_1080,Karlskrona,15.604990472708645,56.177718898392584
SE_1081,Ronneby,15.275337660262599,56.21476190185697
SE_1082,Karlshamn,14.850376739782341,56.181961612970476
SE_1083,Sölvesborg,14.599349225827494,56.056688634831694
SE_1214,Svalöv,13.094505860419009,55.90929575671254
SE_1230,Staffanstorp,13.185658038918033,55.66023069759541
SE_1231,Burlöv,13.085174942366596,55.638531011908334
SE_1233,Vellinge,12.957208199359165,55.4282969390778
SE_1256,Östra Göinge,14.09638707127674,56.23538387442122
SE_1257,Örkelljunga,13.296008979788667,56.29064652200307
SE_1260,Bjuv,12.937383505197,56.06826382222799
