gisco_id,lau_name,longitude,latitude
ES_01001,Alegría-Dulantzi,-2.5108181643783722,42.841340848684574
ES_01002,Amurrio,-3.0021002439422855,43.0507219504998
ES_01003,Aramaio,-2.567706224047242,43.049438307224584
ES_01004,Artziniega,-3.132013200569321,43.12396126513038
ES_01006,Armiñón,-2.863770457132584,42.728104763815026
ES_01008,Arratzua-Ubarrundia,-2.628371230554913,42.890745347654686
ES_01009,Asparrena,-2.311371893674385,42.889172801473315
ES_01010,Ayala,-3.0058198736555255,43.06946553394195
ES_01011,Baños de Ebro,-2.6798951620714915,42.53332388424863
ES_01013,Barrundia,-2.4955432330640095,42.907411053284136
ES_01014,Berantevilla,-2.864210628731569,42.6839319931894
ES_01016,Bernedo,-2.5153491428542876,42.64593583300039
ES_01017,Campezo,-2.3507958222441228,42.66819402782742
ES_01018,Zigoitia,-2.7226761963856068,42.95822550382019
ES_01019,Kripan,-2.519344106457814,42.59031570666184
ES_01020,Kuartango,-2.906457508278884,42.89076253756413
ES_01021,Elburgo,-2.5492542896710066,42.8492192150079
ES_01022,Elciego,-2.6386405477516632,42.48897283025446
ES_01023,Elvillar,-2.5388866956345897,42.56786317916303
ES_01027,Iruraiz-Gauna,-2.4444433268420602,42.83775874241437
ES_01028,Labastida,-2.8071016867575804,42.58834010078743
ES_01030,Lagrán,-2.588632065868479,42.62577597073788
ES_01031,Laguardia,-2.586201541139807,42.554299217796746
ES_01032,Lanciego,-2.513287990445284,42.563062944726994
ES_01033,Lapuebla de Labarca,-2.5726255684217563,42.492417106393965
ES_01034,Leza,-2.633636918053824,42.56229300926861
ES_01036,Laudio,-2.96209509371769,43.14409686662935
ES_01037,Arraia-Maeztu,-2.4443174130800798,42.73907888912037
ES_01039,Moreda de Álava,-2.406694780605261,42.52266292043462
ES_01041,Navaridas,-2.62111980699481,42.54675082104993
ES_01042,Okondo,-3.0268681539084312,43.1582226714581
ES_01043,Oyón-Oion,-2.4393722781487126,42.50395235524362
ES_01044,Peñacerrada-Urizaharra,-2.7155066805194856,42.64973106156966
ES_01046,Erriberagoitia,-2.908076895090363,42.788680380315924
ES_01047,Ribera Baja,-2.916131462248353,42.71378379504842
ES_01049,Añana,-2.986843949958,42.804947228392855
ES_01051,Agurain,-2.3888868776365806,42.85044454921501
ES_01052,Samaniego,-2.6754440265959887,42.570044614423864
ES_01053,San Millán,-2.33003942776454,42.86280354186176
ES_01054,Urkabustaiz,-2.895248267513096,42.95354908660692
ES_01055,Valdegovía,-3.0846551058238543,42.83378968594029
ES_01056,Harana,-2.3241999022102102,42.760422269488515
ES_01057,Villabuena de Álava,-2.6754164958838285,42.538480863326676
ES_01058,Legutio,-2.6402618514132916,42.97739473980461
ES_01059,Vitoria-Gasteiz,-2.6756799287262973,42.8513543706705
ES_01060,Yécora,-2.467324790746802,42.56988237176209
ES_01061,Zalduondo,-2.3461260671792203,42.88474299506596
ES_01062,Zambrana,-2.879422776493686,42.66522437382871
ES_01063,Zuia,-2.823323900389704,42.955772731480685
ES_01901,Iruña Oka,-2.8119888882727775,42.819369562261514
ES_01902,Lantarón,-3.001749606217151,42.748911815556596
ES_02001,Abengibre,-1.541690765914413,39.21205616225828
ES_02002,Alatoz,-1.3588344387468834,39.09863741492707
ES_02003,Albacete,-1.8614069235788029,38.99330541447266
ES_02004,Albatana,-1.5218600091460484,38.568234463559335
ES_02005,Alborea,-1.3927236198598545,39.27728893415313
ES_02006,Alcadozo,-1.9768891151391437,38.64871188141283
ES_02007,Alcalá del Júcar,-1.4312669321815752,39.190583488113404
ES_02008,Alcaraz,-2.4880363452101,38.66563062105412
ES_02009,Almansa,-1.0955713345537332,38.867446187474556
ES_02010,Alpera,-1.2300913451312183,38.958525677402044
ES_02011,Ayna,-2.0750500688740376,38.55509150926244
ES_02012,Balazote,-2.1513996670411113,38.88291651553061
ES_02013,Balsa de Ves,-1.2008823886231244,39.262694664593404
ES_02014,"Ballestero, El",-2.4524366115303238,38.84410569302533
ES_02015,Barrax,-2.1990246939840734,39.04491747608159
ES_02016,Bienservida,-2.6101496583086767,38.515523512412344
ES_02017,Bogarra,-2.2175265510173863,38.581661997415324
ES_02018,Bonete,-1.349885498661268,38.87136706082065
ES_02019,"Bonillo, El",-2.5414555939475725,38.951430142966174
ES_02020,Carcelén,-1.31298394370638,39.103881929290274
ES_02021,Casas de Juan Núñez,-1.5573414706161035,39.102375420972116
ES_02022,Casas de Lázaro,-2.241003958966633,38.770755849523084
ES_02023,Casas de Ves,-1.3310243330514233,39.25703019054039
ES_02024,Casas-Ibáñez,-1.4730436174971075,39.28601122329412
ES_02025,Caudete,-0.988727109007665,38.70350053237904
ES_02026,Cenizate,-1.6623617464135874,39.30029647235188
ES_02027,Corral-Rubio,-1.4632050469594933,38.83161493547908
ES_02028,Cotillas,-2.503134551105039,38.43475316475939
ES_02029,Chinchilla de Monte-Aragón,-1.7233180687489564,38.895464720917886
ES_02030,Elche de la Sierra,-2.0435373634254943,38.44826624944774
ES_02031,Férez,-1.9935076564178673,38.339989424204596
ES_02032,Fuensanta,-2.071441159922632,39.24151041058141
ES_02033,Fuente-Álamo,-1.4289675411120264,38.69191812953495
ES_02034,Fuentealbilla,-1.551798476208838,39.267004663131026
ES_02035,"Gineta, La",-1.9966201264661223,39.11304553632841
ES_02036,Golosalvo,-1.6394887393822906,39.238652638964886
ES_02037,Hellín,-1.6980822235118387,38.509813357173194
ES_02038,"Herrera, La",-2.1246779558528774,38.959300691979166
ES_02039,Higueruela,-1.439741864607896,38.96125177974161
ES_02040,Hoya-Gonzalo,-1.5548507979889232,38.95652051441274
ES_02041,Jorquera,-1.5233708107583686,39.170933573437594
ES_02042,Letur,-2.0998583610683887,38.3655598326056
ES_02043,Lezuza,-2.339606858821477,38.939130190011525
ES_02044,Liétor,-1.9560452686199596,38.54162178309223
ES_02045,Madrigueras,-1.8024556470647426,39.23621354286612
ES_02046,Mahora,-1.727212574212798,39.209813366815055
ES_02047,Masegoso,-2.3119935169080543,38.7159046379876
ES_02048,Minaya,-2.3231183400017565,39.27128387261755
ES_02049,Molinicos,-2.242726726920683,38.46855990763183
ES_02050,Montalvos,-2.022899981887566,39.164098486899434
ES_02051,Montealegre del Castillo,-1.32856360114735,38.78788651232222
ES_02052,Motilleja,-1.7923854475845407,39.17940462424505
ES_02053,Munera,-2.4793230297428663,39.041874334538626
ES_02054,Navas de Jorquera,-1.7177660205616165,39.2815121428432
ES_02055,Nerpio,-2.3163346877142486,38.14830571488874
ES_02056,Ontur,-1.4957328867363267,38.61629816319128
ES_02057,Ossa de Montiel,-2.7425308166020854,38.96188238114094
ES_02058,Paterna del Madera,-2.347958189430881,38.600004230049386
ES_02059,Peñascosa,-2.4037411275910063,38.67706926085154
ES_02060,Peñas de San Pedro,-2.002130882822525,38.72894022788478
ES_02061,Pétrola,-1.554919791394196,38.82586234645023
ES_02062,Povedilla,-2.598958730736183,38.69896843456197
ES_02063,Pozohondo,-1.9079283748772768,38.71691691205748
ES_02064,Pozo-Lorente,-1.5064583965474432,39.07815194106829
ES_02065,Pozuelo,-2.0759658871662374,38.82054831422643
ES_02066,"Recueja, La",-1.4884639931770756,39.174586817034054
ES_02067,Riópar,-2.4221236873249956,38.50027683368988
ES_02068,Robledo,-2.431037380594941,38.76451138122162
ES_02069,"Roda, La",-2.158514739218126,39.205211582570165
ES_02070,Salobre,-2.5587202307193,38.59875792104934
ES_02071,San Pedro,-2.1832239116511216,38.823621132146435
ES_02072,Socovos,-1.9817433991468185,38.333535400051616
ES_02073,Tarazona de la Mancha,-1.912512566149796,39.26239952792142
ES_02074,Tobarra,-1.6881241611951812,38.592949456062094
ES_02075,Valdeganga,-1.6789971442911131,39.13336912436516
ES_02076,Vianos,-2.506892593544129,38.63168097477444
ES_02077,Villa de Ves,-1.2612104003265994,39.219571450528456
ES_02078,Villalgordo del Júcar,-2.0592163198596425,39.29666244956027
ES_02079,Villamalea,-1.6016819628986152,39.36195658780943
ES_02080,Villapalacios,-2.632715235774573,38.57335369302046
ES_02081,Villarrobledo,-2.603446935531333,39.268024900693945
ES_02082,Villatoya,-1.3395518732354166,39.33429790879541
ES_02083,Villavaliente,-1.456234957558208,39.12362811183821
ES_02084,Villaverde de Guadalimar,-2.515744707273924,38.452178523768126
ES_02085,Viveros,-2.577958186694402,38.772788219558485
ES_02086,Yeste,-2.3177373220288118,38.369601426982804
ES_02901,Pozo Cañada,-1.7337769038340263,38.802661292587516
ES_03001,"Atzúbia, l'",-0.1519472832787845,38.85095445150938
ES_03002,Agost,-0.6360185289013511,38.440101893942845
ES_03003,Agres,-0.5174819994179011,38.78376335451588
ES_03004,Aigües,-0.3619792744320587,38.504505929449984
ES_03005,Albatera,-0.8702011564988783,38.178273895350266
ES_03006,Alcalalí,-0.043936123949871196,38.7502624191845
ES_03007,Alcocer de Planes,-0.4084566354399409,38.79322745514629
ES_03008,Alcoleja,-0.3279120491686453,38.676804969970554
ES_03009,Alcoy,-0.4773619199627474,38.70035733598692
ES_03010,Alfafara,-0.5506535069403838,38.77112104330539
ES_03011,"Alfàs del Pi, l'",-0.0902480881003743,38.57781080474662
ES_03012,Algorfa,-0.7986107186873674,38.08570017603938
ES_03013,Algueña,-1.0021801470528144,38.33666368766175
ES_03014,Alicante,-0.48602176436075945,38.356124884252004
ES_03015,Almoradí,-0.7911213988228778,38.10962999658782
ES_03016,Almudaina,-0.3507627282911528,38.763855977239444
ES_03017,"Alqueria d'Asnar, l'",-0.42957177790062623,38.7717671567805
ES_03018,Altea,-0.05334403841617095,38.59858661725146
ES_03019,Aspe,-0.7682988718434676,38.344564228514216
ES_03020,Balones,-0.34236385780406625,38.74206348298036
ES_03021,Banyeres de Mariola,-0.6573326445126222,38.71626624520697
ES_03022,Benasau,-0.3414523200707176,38.69296497259242
ES_03023,Beneixama,-0.7687822259187084,38.700555590555645
ES_03024,Benejúzar,-0.8416430374332851,38.075870502608396
ES_03025,Benferri,-0.9637494041565654,38.140472789149634
ES_03026,Beniarbeig,-0.004938824108120676,38.820764094592825
ES_03027,Beniardá,-0.21636077282523059,38.68166196152605
ES_03028,Beniarrés,-0.3738699909187428,38.81760632995402
ES_03029,Benigembla,-0.10165879911920292,38.755468074915015
ES_03030,Benidoleig,-0.030268122020173184,38.79030059034459
ES_03031,Benidorm,-0.1328234515692251,38.54160080621555
ES_03032,Benifallim,-0.3946403910531195,38.660236085061
ES_03033,Benifato,-0.2247111011266906,38.67220594806301
ES_03034,Benijófar,-0.7346503316197195,38.08015519400839
ES_03035,Benilloba,-0.3888086273289469,38.69737672297544
ES_03036,Benillup,-0.37445124140109187,38.75376849745737
ES_03037,Benimantell,-0.2117632215606827,38.67810787467325
ES_03038,Benimarfull,-0.39009155634840625,38.77898753184531
ES_03039,Benimassot,-0.2933926122637096,38.75179878756662
ES_03040,Benimeli,-0.042851911344421185,38.82402821089252
ES_03041,Benissa,0.05336080390027487,38.71136989172024
ES_03042,Benitachell,0.1475182688991656,38.7263109722496
ES_03043,Biar,-0.759777101922152,38.629029041544655
ES_03044,Bigastro,-0.8976747418263299,38.0650718049953
ES_03045,Bolulla,-0.10424962030519826,38.68707651394777
