gisco_id,lau_name,longitude,latitude
HR_00019,ANDRIJAŠEVCI,18.739169588514546,45.228189342761425
HR_00027,ANTUNOVAC,18.670250294460192,45.49424278790967
HR_00035,BABINA GREDA,18.53797324999961,45.11742918399165
HR_00043,BAKAR,14.550829312280623,45.30928131864539
HR_00051,BALE - VALLE,13.784307199080168,45.04455733318673
HR_00060,BARBAN,13.991844959958287,45.06044899357749
HR_00078,BARILOVIĆ,15.554353453789204,45.42281249752049
HR_00086,BAŠKA,14.749793285967401,44.97068262748127
HR_00094,BAŠKA VODA,16.953311701838114,43.35554514841669
HR_00108,BEBRINA,17.86538225628558,45.09376468888146
HR_00116,BEDEKOVČINA,15.99031608216631,46.050249073685464
HR_00124,BEDNJA,15.973238925196343,46.24370960525202
HR_00132,BELI MANASTIR,18.605674244655077,45.77086648911992
HR_00159,BELICA,16.532892600407063,46.40959588137172
HR_00167,BELIŠĆE,18.40010769637936,45.68338604729567
HR_00175,BENKOVAC,15.605735389643693,44.03412791662365
HR_00183,BEREK,16.836882697148127,45.71912373472546
HR_00191,BERETINEC,16.28854229266987,46.251674655257276
HR_00205,BIBINJE,15.283540594837964,44.07223995076874
HR_00213,BILJE,18.748499945733233,45.60798854575409
HR_00221,BIOGRAD NA MORU,15.45041298090336,43.94144830905181
HR_00230,BIZOVAC,18.453546409538397,45.58055388534216
HR_00248,BJELOVAR,16.844474365066834,45.90122494372099
HR_00256,BLATO,16.792181034721036,42.93776073316641
HR_00264,BOGDANOVCI,18.94493953191028,45.31247315685825
HR_00272,BOL,16.656529418667184,43.263475510583575
HR_00299,BOROVO,18.96875504064944,45.40034469564715
HR_00302,BOSILJEVO,15.275047957184688,45.40268785363712
HR_00329,BOŠNJACI,18.75580666235107,45.04926474061264
HR_00337,BRCKOVLJANI,16.304145027934442,45.82694794937527
HR_00345,BRDOVEC,15.743664993397203,45.873994365941265
HR_00353,BRESTOVAC,17.590084748724458,45.336558231198445
HR_00361,BREZNICA,16.288885286436944,46.05241622934738
HR_00370,BRINJE,15.146653853409148,45.00740784980845
HR_00388,BROD MORAVICE,14.973885549504264,45.461432538823594
HR_00396,BRODSKI STUPNIK,17.823859370279756,45.17073707892041
HR_00400,BRTONIGLA - VERTENEGLIO,13.61956768188827,45.372331766128106
HR_00418,BUDINŠČINA,16.205125049360436,46.14240720213397
HR_00426,BUJE - BUIE,13.655840344686522,45.41105434602183
HR_00434,BUZET,13.966287543950381,45.407096872625125
HR_00442,CERNA,18.683242303344276,45.1872263134926
HR_00469,CERNIK,17.38479825555168,45.27560176167175
HR_00477,CEROVLJE,14.017060469372838,45.28197667572258
HR_00485,CESTICA,16.131258755209615,46.36477378946841
HR_00493,CETINGRAD,15.747040888310178,45.15610961315263
HR_00507,CISTA PROVO,16.938855975382403,43.535935467781314
HR_00515,CIVLJANE,16.39590678779049,43.91770349993562
HR_00523,CRES,14.410986055042473,44.95607773719316
HR_00531,CRIKVENICA,14.694802466829142,45.17582528657472
HR_00540,CRNAC,17.959266847749518,45.667619021211095
HR_00558,ČABAR,14.620945002255601,45.57600838906303
HR_00566,ČAČINCI,17.869227683364944,45.60114370759654
HR_00574,ČAĐAVICA,17.85528390012683,45.74708806667626
HR_00582,ČAGLIN,18.00032265245773,45.36167110509766
HR_00604,ČAKOVEC,16.438682941930303,46.38595844571352
HR_00612,ČAVLE,14.485504121943372,45.35410928397545
HR_00639,ČAZMA,16.615646251970976,45.74828133530242
HR_00647,ČEMINAC,18.69266030508689,45.699921914042925
HR_00655,ČEPIN,18.573628514311466,45.52564339737782
HR_00663,DARDA,18.67919962315009,45.62075882896325
HR_00671,DARUVAR,17.224620211293914,45.59175992163114
HR_00680,DAVOR,17.511330768601788,45.11648941570107
HR_00698,DELNICE,14.8021304591486,45.398339217022816
HR_00701,DESINIĆ,15.680465728746254,46.13295591228009
HR_00710,DEŽANOVAC,17.10478408302976,45.5632143755589
HR_00728,DICMO,16.603404707571542,43.633436831604996
HR_00744,DOBRINJ,14.620955793016266,45.133857244409555
HR_00752,DOMAŠINEC,16.593895199874133,46.42643021552076
HR_00779,BRELA,16.935195124181192,43.36817507081871
HR_00787,DONJA DUBRAVA,16.80439825687341,46.32599122061713
HR_00795,DONJA STUBICA,15.97361336322732,45.980958665118
HR_00809,DONJA VOĆA,16.098377503882567,46.296882361084265
HR_00817,DONJI ANDRIJEVCI,18.29192179691083,45.18435617720794
HR_00825,DONJI KRALJEVEC,16.656017380345357,46.38109226124922
HR_00833,DONJI KUKURUZARI,16.459417469210265,45.26977799385767
HR_00841,DONJI LAPAC,15.962051339760311,44.556400596438124
HR_00850,MARTIJANEC,16.53153104312016,46.26473728526356
HR_00868,DONJI MIHOLJAC,18.172856966535655,45.755079739806874
HR_00876,MUĆ,16.48758184313589,43.69410459268865
HR_00884,PROLOŽAC,17.15214820915569,43.46374028908081
HR_00892,DONJI VIDOVEC,16.78862494502754,46.33170915799554
HR_00906,DRAGANIĆ,15.596866244848695,45.59035953557867
HR_00914,DRAŽ,18.793178341111314,45.85238672474946
HR_00922,DRENOVCI,18.8781161604403,44.915567827472564
HR_00949,DRENJE,18.2774816361002,45.39628513880682
HR_00957,DRNIŠ,16.154906839707326,43.86073699751974
HR_00965,DRNJE,16.90565988498573,46.21626714179504
HR_00973,DUBRAVA,16.538453393871116,45.83761891359421
HR_00981,DUBROVNIK,18.09498213658802,42.657961600730125
HR_00990,DUGA RESA,15.49818243768393,45.44792037127072
HR_01007,DUGI RAT,16.658975097471277,43.44494859881054
HR_01015,DUGO SELO,16.240786865734655,45.80633639138798
HR_01023,DVOR,16.372403315012875,45.074650658407016
HR_01031,ĐAKOVO,18.40984795455294,45.30924370949648
HR_01040,ĐELEKOVEC,16.859859375550577,46.24818194648627
HR_01058,ĐULOVAC,17.344087836796163,45.64466583561786
HR_01066,ĐURĐENOVAC,18.053352674492057,45.54774552673425
HR_01074,ĐURĐEVAC,17.06923003570972,46.037683096558055
HR_01082,ĐURMANEC,15.824992544623841,46.19800491030788
HR_01104,ERDUT,18.95023291475814,45.4977405371927
HR_01112,ERNESTINOVO,18.679887391265627,45.43308364099762
HR_01139,ERVENIK,16.056674532199207,44.076607096122046
HR_01147,FARKAŠEVAC,16.6543037703509,45.889587786930534
HR_01155,FERDINANDOVAC,17.191296322821554,46.06071100891755
