gisco_id,lau_name,longitude,latitude
LI_LI00001001,Vaduz,9.517728864593343,47.144540506539
LI_LI00001002,Triesen,9.528842997870797,47.109287334432004
LI_LI00001003,Balzers,9.502112602382663,47.06532170937143
LI_LI00001004,Triesenberg,9.540355924733168,47.115894085045944
LI_LI00001005,Schaan,9.511929774929186,47.16680474376727
LI_LI00001006,Planken,9.54818640741344,47.18836114653119
LI_LI00002001,Eschen,9.530314568466,47.20933975768948
LI_LI00002002,Mauren,9.543373331658639,47.21682375602859
LI_LI00002003,Gamprin,9.516965496657509,47.22132524381681
LI_LI00002004,Ruggell,9.531892448696123,47.23402621520291
LI_LI00002005,Schellenberg,9.545164834955251,47.22856045163427
