gisco_id,lau_name,longitude,latitude
HU_01508,Ipolyszög,19.229223756953825,48.05213243766184
HU_01526,Somoskőújfalu,19.81299025163972,48.13540566996847
HU_02015,Ráckeresztúr,18.833749267696234,47.274394648070114
HU_02024,Martonyi,20.769416005417533,48.46977320618961
HU_02033,Kakasd,18.592084493260383,46.34782923855364
HU_02042,Narda,16.45857630823579,47.23722143438226
HU_02051,Sávoly,17.2674322761729,46.595542380535434
HU_02060,Gönyű,17.830311193852708,47.732545673781615
HU_02079,Dunaremete,17.436485518839635,47.87728826452337
HU_02088,Mánd,22.608195310215237,48.00042451259819
HU_02097,Gutorfölde,16.73488438030691,46.64120766359101
HU_02103,Maróc,16.67747940147648,46.53173322627501
HU_02121,Csanádalberti,20.70835667970229,46.325129744894596
HU_02130,Mihályfa,17.17531073629203,46.983921328379694
HU_02149,Foktő,18.954134362075283,46.522912209874235
HU_02158,Muhi,20.919506657072116,47.9756756885577
HU_02167,Komádi,21.489771502168193,47.0045566453017
HU_02185,Csopak,17.908316135535586,46.97107027414242
HU_02194,Nemesvámos,17.874707569510292,47.053287641026
HU_02200,Isztimér,18.192765382817395,47.28029328611215
HU_02219,Balatonfűzfő,18.039180451433783,47.0708787632495
HU_02228,Martonfa,18.363986101459265,46.11814278874608
HU_02237,Vág,17.218132271092948,47.44359347920241
HU_02246,Vát,16.77970966531971,47.2790172492299
HU_02264,Vásárosdombó,18.132673252379213,46.31810628422804
HU_02273,Abaújvár,21.31704425802255,48.52447661739412
HU_02282,Hejőkürt,20.99174889483948,47.858261217288764
HU_02291,Tiszabábolna,20.819591248667198,47.69286067423451
HU_02307,Kaba,21.273399298233464,47.356634332324724
HU_02316,Etyek,18.749985032272743,47.44776023155848
HU_02325,Baktalórántháza,22.082079987335785,47.99943195735925
HU_02343,Kincsesbánya,18.278289818697246,47.265571557922165
HU_02352,Újkígyós,21.035104599331344,46.59177575491178
HU_02361,Nagybajcs,17.67677267471388,47.7632258823029
HU_02370,Rád,19.22107957356656,47.79268043920884
HU_02389,Bercel,19.39623422302228,47.8766887417828
HU_02404,Surd,16.969732886370736,46.322966615320084
HU_02413,Kisbabot,17.417130080024403,47.55483636519028
HU_02422,Hegyesd,17.523792683029434,46.91380053627104
HU_02431,Bük,16.7531799753931,47.38495086677614
HU_02440,Szatta,16.481008653063512,46.79967006204458
HU_02459,Vajta,18.65961710598116,46.71492221032865
HU_02468,Hegymeg,20.863719652978183,48.33686055508465
HU_02477,Csombárd,17.675693139591747,46.45220761123126
HU_02486,Zalacséb,16.65925474357766,46.85764960695502
HU_02495,Nagycenk,16.692150322628276,47.60883253041706
HU_02501,Kisunyom,16.64359266330487,47.14615918271943
HU_02510,Kocs,18.216020841267692,47.60779165954385
HU_02529,Várfölde,16.765515467623135,46.55705471048587
HU_02547,Sumony,17.919423128547233,45.96636104974857
HU_02556,Mórichida,17.419572281597475,47.51458118250091
HU_02565,Döbrököz,18.245914916744393,46.423505268940254
HU_02574,Kenéz,16.783316751803248,47.20595828126085
